lei,name,domain,country
3912008SXWV03GPIXC81,Next-Gen-Energy GmbH & Co. KG,nextgenenergy.us,de
3912008SY5VOB1DNJY06,Dahlgaard Verwaltung GmbH,dahlgaardaps.dk,de
3912008T0EKJWLKYCF06,Voces Holding GmbH,vocesabianime.com,de
3912008T17OCUUQLM059,Olech HO GmbH,ocveiby.com,de
3912008T4ANHOSZEA022,PfaBaCon GmbH,pfabacon.de,de
3912008T7XDT0DKCG010,Balkan Labs GmbH,balkanweb.com,de
3912008T8TCRDLA8BW09,Ametras Documents GmbH,ametras.com,de
3912008T98JSY28YHR02,NPit Consulting & Service GmbH,npi.net,de
3912008T9UGE4166RA11,"Böttinger, Garten- und Landschaftsbau G.m.b.H.",bottingergroup.com,de
3912008TA9D0XLG70313,Schürfeld Umformtechnik GmbH,schuerfeld-group.com,de
3912008TE16I89HA7A34,AICOM MARKETING GROUP GmbH,ai21.com,de
3912008TFBO4QGYJ9H58,ENIT GmbH,eniture.com,de
3912008TFI7MG8H42R50,FUCO-HEG Maschinenbau GmbH,fuco-heg.de,de
3912008TFUSSGYGDFG76,Hohmann Präzisions-Drehteile GmbH + Co KG,hohmann-auto.de,de
3912008TI05RKVZGT320,"Heimdecor Schmidt, Gesellschaft mit beschränkter Haftung",heimdecor-oehms.de,de
3912008TIKFDJZBF7U58,eibe Produktion + Vertrieb GmbH & Co. KG,eibens.com,de
3912008TLM80OHFUHQ43,MAINER GmbH,4mainerealty.com,de
3912008TO1HP5Q1ZC095,Dubrowsky Grundstücksverwaltung GbR,dubrowsky.com,de
3912008TOYJWKX3P2J09,Eichmühle KG,eichmuehle.swiss,de
3912008TQHFAWYNBDY65,Heidelbach GmbH,heidelbach-gladbeck.de,de
3912008TQJUUOXP1NP76,Schwartz Beteiligungsgesellschaft mbH,schwartzbros.co.uk,de
3912008TW3XJUMSQYO96,S:FLEX Group GmbH,sflex.com,de
3912008TX52HNTRXTT07,Starbound GmbH,starbounder.org,de
3912008TZNOC37ZJVW50,Prüfer GmbH,pruefer-partner.de,de
3912008U36XF5B4W0O73,SmartSecurity UG (haftungsbeschränkt),smartsec.com.ua,de
3912008U39A99YZRUC48,WEGVISOR Leadership Stiftung GmbH,wegvisor.de,de
3912008U9JJAOIEA8622,CIG Equity II GmbH,cigna.com,de
3912008UBJE1T3Z1QE73,Zum Wiesenberg Siethen GmbH & Co. KG,zumiez.com,de
3912008UFK5926GCX051,ORDERLOUNGE Fashion GmbH,orderlounge.de,de
3912008UGACQU6IAKV85,Norderland Energie GmbH,norderland.com,de
3912008UGEC2AIRWJL32,Lüders Holding GmbH,buchhandlunglueders.de,de
3912008UHBY6TENQX297,Breiholdt Grundstücksgesellschaft Rathausstraße 3 GbR,breiholdt-legal.de,de
3912008UHV6FGF3NCN60,Döbelner Grundstücks- und Gebäudeservice GmbH,pizza-doebeln.de,de
3912008UK3S1MMPTZ042,"BGB Hannover, Bodo Behnke u.a.",bg5businessinstitute.com,de
3912008ULSTIXURQMP19,Amatheon Foundation gGmbH,amatheon.com,de
3912008UOLZMQLIFQH92,ALRUC GmbH,alruckershow.com,de
3912008UOQ55IQNJR562,SX-WebSolutions & Marketing GmbH,sx-websolutions.eu,de
3912008UOQQ378E28M28,BQuest GmbH,bik-audio.com,de
3912008UP2EFM299BO43,Optimized Networks GmbH,optimizedportfolio.com,de
3912008UQM9P11J6BK60,Lovosoft GmbH,lovosoft.de,de
3912008UQWDAIP4F2F69,backtrace capital Fund I GmbH & Co. KG,backtrace.io,de
3912008URDMOJP6O0B67,SPENDIT AG,spendit.kr,de
3912008US9BHLJTVV115,Stapelbroek GmbH,stapelbroek.com,de
3912008UUFZ5QLJ1JL64,Mundschenk Nachrichtengesellschaft mbH & Co. KG,mundschenk.de,de
3912008UWXGYIGEOS363,Versicherungsdienst des Bäckerhandwerks GmbH,vdkeller.de,de
3912008UYGI8PGAM1585,Kübrich Verwaltungs GmbH,kuebrich-eng.com,de
3912008UYQ53EUYCDS97,"Sippel, Wohlenberg, Zimmermann Wertpapieranlage eGbR",sippel-law.com,de
3912008UYRXGWATVCP34,Deinzer und Weyland GmbH Fachgroßhandel für Gebäudetechnik,deinzermetall.de,de
3912008UZE665GJUAE15,BHATTI Gruppe Steuerberatungsgesellschaft mbH,bhattiagritech.com,de
3912008UZLBG0SOEMV36,Lichteck GmbH,lichteck.de,de
3912008V0OUADXDPRQ69,mobileObjects GmbH,mobileobjects.de,de
3912008V1XGLFXHXVU53,Gustav-Adolf-Werk der Evangelischen Kirche in Deutschland - Hauptgruppe Baden,gustav-adolf-werk.de,de
3912008V1XZRSLCD2S35,Hendrik Wesche,hendriks.nl,de
3912008V23R55ZLYWZ52,"Büssing GmbH, Fleisch, Wurst und mehr...",bssing.com,de
3912008V50KF23VBHE85,BLANDFORT BAU GmbH & Co KG,blandfort-immobilien.de,de
3912008V5LZ8S1PWF235,Obbelode Immobilienverwaltungs-GmbH,obbelode-hausverwaltung.de,de
3912008V5S2ZGAJBCS72,Backbone Ventures 5502 Fund GmbH & Co. KG,playbackbone.com,de
3912008V638X4B8WFY50,Celebrities Entertainment GmbH,celebrities.id,de
3912008V6CHUDTBT9F25,Munsteraner Kirchenstiftung,munsteraner-tafel.de,de
3912008V7F1MXYGIS217,SMAPE Smart Perspectives l GmbH & Co. KG,smahatoy.sch.id,de
3912008V9LNSDINSA807,softisticated consulting GmbH,softisticated-consulting.de,de
3912008VAH1S2ED3ML12,ADD PICTURES Produktionsservice GmbH,addthis.com,de
3912008VD11QEPTWUV31,WEHRAM & WEHRAM STEUERBERATUNGSGESELLSCHAFT mbH,wehram.com,de
3912008VDQA0DJIMUG03,Krebber Service & Consulting GmbH,logopediekrebbers.nl,de
3912008VDVGLS82INF64,Höhenpass GmbH,hoehenpass.de,de
3912008VF70TTLC7UO06,Zahner Consulting GmbH,zahnersatzsparen.de,de
3912008VF7P4SJ58UO61,Rheumatologische Fortbildungsakademie GmbH,rheumaakademie.de,de
3912008VG3BR1QBLTS80,Borchers GmbH,borchers.es,de
3912008VICF9RYKBCM47,Sarton UG (haftungsbeschränkt),polmic.pl,de
3912008VLYTZ89KRMO34,hello.de Finance GmbH,hellodeals.com.au,de
3912008VNA85DC143674,Velten Projekt GmbH,velten.tv,de
3912008VR84OC0K7LY84,Stockel GmbH,stockelettrico.it,de
3912008VSIZ0SDRMRS61,Grothe Büroeinrichtungen GmbH,grothe.de,de
3912008VSKPC4VP0YI49,fips Köln gemeinnützige Gesellschaft mit beschränkter Haftung,fips.ru,de
3912008W3LS3E6GMPU03,pm|consulting GmbH,12pm.gr,de
3912008W9RE8UXWSN172,netucate systems GmbH,netucated.com,de
3912008WAG9O0I6CT054,Pollak eGbR,pollakaftermarket.com,de
3912008WDXS0MQIKW516,UniCare GmbH,unicare.com,de
3912008WNTKUPYMHQE20,VERUM Stiftung für Verhalten und Umwelt,verumecom.com,de
3912008WOSCN04KPVH03,hentschke + sawatzki CHEMISCHE FABRIK GMBH,hentschke-bau.de,de
3912008WTR7147Y0X858,Intertrust (Deutschland) GmbH,intertrustgroup.com,de
3912008WWC4K03JAN598,clickstorm GmbH,click-storm.com,de
3912008WWCC0GQDDTF44,Männing Hören Sehen Erleben GmbH,maenning.de,de
3912008X2U2MFG4MMR21,Alfena Vermögensverwaltungsgesellschaft mbH & Co. KG,alfenashoje.com.br,de
3912008X40602AYRW754,iComTec GmbH,icomtec.ru,de
3912008XA67Q88QGIM84,Berlet Formenbau GmbH & Co. KG,berlet.de,de
3912008XA77EF9YRGI20,Mühle Heinzmann Stiftung,muehle-shaving.com.tr,de
3912008XBP5BM0NXPZ65,Schnickers Immobilien und Grundbesitz GmbH,schnickers.com,de
3912008XD1MXFLA2UJ16,Conservis Verwaltungs-GmbH,conservis.ag,de
3912008XFJW7L2EDAW87,ATESTEO GmbH & Co. KG,atesteo.com,de
3912008XH0G2V5WK5470,"nachbarschaftshilfe, Sozialdienste, Pflegedienste in den Gemeinden Vaterstetten, Zorneding und Grasbrunn eingetragener Verein",nbh-ismaning.de,de
3912008XH6SW09QCJ686,Dorfmüller Vermögensverwaltungs KG,dorfmueller.de,de
3912008XHPV1KNP3TG31,DAUTRUS Capital AG,dautrus-capital.com,de
3912008XHQOCMJSW9B06,Holzhofer Consulting GmbH,holzhofer-consulting.de,de
3912008XJO0W84OLQR62,Samonig UHL17 GmbH & Co. KG,samonig.at,de
3912008XJUUOUVP45V18,Loebel Digital GmbH,loebelectric.com,de
3912008XO71VF5JCPY26,Schmidt/Bechtle GmbH Unternehmensberatung-Projektsteuerung,schmidtbechtle.de,de
3912008XT7D0JSTLZK43,Naumann GmbH & Co. KG,naumanninc.com,de
3912008XWR37JNK42221,UB Private Equity GmbH,uber.com,de
3912008XYU00JVQ9NZ10,GENUI II GmbH & Co. geschl. InvKG,genuinereplacementparts.com,de
3912008XYV82L8OIYK92,Friseurgeschäft Brenner GmbH,salonandreasschraud.de,de
3912008Y2ULJT2VGFH38,Blau-Rot GmbH Donath,blau-rot-paderborn.de,de
3912008Y4SLK0I670350,perpuls Management GmbH,perpuls.de,de
3912008Y71AV7Y5ZC769,Business-Park Katzberg GmbH,businessparkpanama.com,de
3912008Y7RJ8OYWTGL46,dosoar GmbH,dosoar.de,de
3912008YB3XSS1MDV294,TerraEast Immobilien GmbH,terraeast.com,de
3912008YB5GF0YE49P11,Möbius & Heimthaler Gastro GmbH,moebius-bus.de,de
3912008YDVI2LRXYSL67,FIETZ.MEDIEN GmbH,fietz-medien.de,de
3912008YGHBV5CRGW877,"Bavaria-Tours, Internationaler Reiseservice GmbH",bavariatours.com.mx,de
3912008YH29PO0RQVH68,Gronauer Tannenhof Hotel-Restaurant-Cafe GmbH & Co. Kommanditgesellschaft,gronauer-wirtshaus.de,de
3912008YJYR4VXW2ER46,GasGe GmbH,germanaviation.com,de
3912008YKMGOPYYBGD79,Ecovaris GmbH,ecovaris.de,de
3912008YO5WJ2BMH5L14,Ede NLD Coöperatief U.A.,turkiye.gov.tr,nl
3912008YOGXE16YJB114,Bad-Westernkotten-Stiftung,badwesternkottenstiftung.de,de
3912008YOIPCY26L9081,Beate Heraeus Foundation,beatestan.com,de
3912008YP1IIXWNV9107,LDN Capital GmbH,ldnews.com,de
3912008YPUJO63ASYC56,Betonpumpendienst Weser GmbH,girbes-betonpumpen.de,de
3912008YR6AXEVKYWP82,Niemser & Wagner GbR,niemser.de,de
3912008YVYFAQ3E2HY07,PESAM GmbH,pesamatic.cl,de
3912008YW7IWKP0K7G08,OGLabs Germany GmbH,oglabsgenetics.com,de
3912008YWZW6PEXIAO63,HTGS Hoch- und Tiefbau-Generalplanung Schröder GmbH,htg.co.uk,de
3912008Z00MFZC4JZZ42,Rüsing Kunststoffe GmbH,ruesing-kunststoffe.de,de
3912008Z0MMETATCQT97,Dialyse Service GmbH,dcg.nl,de
3912008Z25GIZKBSFM96,Petronela GmbH,petronelarotar.ro,de
3912008Z2BG1QPUAIM33,etis Engineering - Team & Industrie-Service GmbH,etisalat.ae,de
3912008Z3YYBMBUEMJ09,BONO-Direkthilfe e.V.,bono-direkthilfe.org,de
3912008Z4FRX4CS9Y417,unitcell GmbH,unitcelldiamond.com,de
3912008Z4W0070H4W978,Rodosek Consult & Invest UG (haftungsbeschränkt),rodosek.de,de
3912008ZBZIXB5KVM420,Reichelt Holding GmbH,reichelt.de,de
3912008ZD2GT4RJJYU61,BreuTec GmbH,breutech.nl,de
3912008ZDEFXMMMV0T19,DISTO HOLDING GMBH,distortedview.com,de
3912008ZF7AUOWPS3419,Saalfrank Vermögensverwaltungs GbR,saalfrank.de,de
3912008ZF8P91C0QHT61,Maxxpools GmbH,maxxpools.com,de
3912008ZI4OJLB6PGO87,ILS Integrated Lab Solutions GmbH,ilsos.gov,de
3912008ZIVOUIX8ASB77,Hüffermann Krandienst GmbH,hueffermann.com,de
3912008ZK6KHOTAQ0W22,MediaKom Unternehmernachfolge GmbH,mediakom-online.de,de
3912008ZNTEJ2S7FEQ06,Rullof GV GmbH,rullof.de,de
3912008ZOZXI03G5G998,Baugeschäft Norbert Meyer GmbH,adolfduerr.de,de
3912008ZRM6ZW38RTO95,F.I.B.I.S. Vermögensverwaltung GmbH,fibis.it,de
3912008ZRPSPQRCZLF49,Roseneck WEG Hausmanagement GmbH,roseneck-magazin.de,de
3912008ZSMONJYNAA704,on-geo GmbH,ongeo.pl,de
3912008ZUQC4F5I4ZP61,Garn Capital GmbH,garnethill.com,de
3912008ZWFTN73WX0M78,LEOMA GmbH,leomax.ru,de
3912008ZX09QNPRXIA73,Geidel Kraftverkehr GmbH,geidel-tiefbau.de,de
391200901JA440CI1G81,GIA Gesellschaft für industrielle Automatisierung mit beschränkter Haftung,giantfreakinrobot.com,de
391200909YV2GVCO4998,noventum consutling GmbH,noventum.us,de
39120090AXNS2LBRW702,KonzeptPlusPremium GmbH,konzeptpluspremium.de,de
39120090BS0WCGVGFP11,CONDOK GmbH,kandyoutdoorflooring.com,de
39120090C0QJ80A9RO86,TEM Messtechnik GmbH,temple.edu,de
39120090DWYE3RCF7L12,Spofact GmbH,spofact.com,de
39120090EDEM4BEMNP47,Krautwig Verwaltungs GmbH,krautwig.de,de
39120090EUXZL0Y78N66,Hoppenthaler Verwaltungs GmbH,hoppenthaler.de,de
39120090EWOR4R3Q1M50,Odego GmbH,odeg.de,de
39120090FPV5MP56IO90,ATHAGORAS AquiCo-01 GmbH,athagoras.com,de
39120090FUTBY4RLRQ25,camLine Holding AG,camline.com,de
39120090HDDZHD4WC340,GEDO Vermögensverwaltung GbR,gedore.com,de
39120090I9P01EALSS05,Additive | Drives GmbH,additive.eu,de
39120090IHUR0N9NZ327,Wendl Autovermietung GmbH & Co. KG,w-endless.co.jp,de
39120090IISLSAG9DL95,VMM GmbH,vmmiamibeach.com,de
39120090JAGYRF9Y8K31,Caravan & Reisemobile Asia Export GmbH,caravanclub.co.uk,de
39120090M1CBFXLFJ010,MMPC I UG (haftungsbeschränkt),mandmpestcontrol.com,de
39120090MFP8MU6C8U51,Ajos RE 1 GmbH,ajosys.com,de
39120090N780PS4CHW50,SoftDeCC Software GmbH,softdecc.com,de
39120090NPSU2D8XYG50,ercas GmbH & Co. KG,erca.com.ar,de
39120090OFBYWR1QKI22,Grieben Vermögensverwaltung GmbH,griebenoweyecare.com,de
39120090RH7STQUNE052,Autoglas Meister Service Kemnat GmbH,autoglasscrm.com,de
39120090RJZ1PRY2S222,confera GmbH,conferator.se,de
39120090VD87M5XAMC70,Franziskus-Stiftung Jugendwerk der Franziskaner,franziskusstiftung.de,de
391200910M0WUABKV850,KBS Kunststoff-Beschichtungs-Service GmbH,kbstar.com,de
391200914C5FPQQ8WP84,WJM Witra GmbH & Co. KG,upmatters.com,de
39120091BAIKHMF7WQ38,Expert:ise GmbH,expertise.com,de
39120091CNQA65S1E315,Ehrentreich Vermögensverwaltung GmbH,ehrentreich.com,de
39120091DVRLX1QMN344,Senf Besitzgesellschaft mbH,senff.com.br,de
39120091I97Z3I6K9A42,ATX GmbH,at-x.com,de
39120091IKEVPJSHD076,Holterbosch Gesellschaft mit beschränkter Haftung,holterbosch.de,de
39120091JIOM2VUJDY52,Eggenstein Vertriebs- und Produktions-GmbH,egg-leo.de,de
39120091JKRO5FNV2243,Wohnungsbau-Genossenschaft Querfurt e. G.,berolina.info,de
39120091LFVLHHFS6R58,Evers Bautrocknung GmbH,eversource.com,de
39120091M3FRBGKB2J45,"""Heinzelmännchen"" Personalleasing, Dienstleistung und Handel GmbH",heinzelmaennchen-feinkost.de,de
39120091MXYVXHHOJU64,Eickelschulte IT-Consulting GmbH,eickelschulte-metallbau.de,de
39120091OR7IN8J6SD56,Singularity Digital Ventures GmbH,singularityhub.com,de
39120091SG4R8DENMU08,468 Scale GmbH & Co. KG,468.de,de
39120091TVGPGPI9CS05,Heimspiel IT UG (haftungsbeschränkt),heimspiel.de,de
391200926WJW5KPUMP93,"Näther & Hübner GmbH Innen-, Außen- und Trockenputz",nther.com,de
391200928LTEVNWHAR90,"AGRAR-DIENST, Steuerberatungsgesellschaft mit beschränkter Haftung",agrar-wimmer.de,de
3912009297IV7CDHSA10,Wolfmaier Haustechnik GmbH,wolfmaier-haustechnik.de,de
391200929BK91KZGIQ03,GENZEL - STIFTUNG,genzel.ca,de
39120092AEK1JRRIFA45,Tierarztpraxis C. + K. Blendinger,tierarztpraxis-muller.de,de
39120092BMFF7Y53ZI31,KOELSCH GROUP Holding UG (haftungsbeschränkt),koelschseniorcommunities.com,de
39120092CTF93CVR4K59,Ircam GmbH,ircam.fr,de
39120092ESO6IAH5AM48,Relationing GmbH,relationing.de,de
39120092F3ABNUAV0F96,Remus Verwaltungs GmbH,remus.eu,de
39120092GBPSROXBL273,Omnibushandel West GmbH,omnibushandel.de,de
39120092IY5L7D9NMO40,erConTec GmbH,ercontec.com,de
39120092IYNZPYQ6AQ66,Sentana Stiftung,sentanasempurna.com,de
39120092KD10RLV0JE74,Fortmann financesecure GmbH & Co. KG,mascerade.com,de
39120092LHY0BQ5W7O75,YAZIO GmbH,yazio.com,de
39120092LZZ6TN6WAM25,VIVANTIS Solar Beteiligungs GmbH,vivantis.cz,de
39120092OU8JTZGDPJ24,MVV Musikverlags- und -Vertriebsgesellschaft mit beschränkter Haftung,mvv-muenchen.de,de
39120092Q5U84S1DJJ80,Gubelhof AG Zweigniederlassung Deutschland in München,gubelhof-suites.ch,de
39120092QQHHT5AI7J32,Westerfeld Metallverarbeitungs GmbH,westerfeld.net,de
39120092TA7EBO1PJS21,origin.berlin GmbH,origin.berlin,de
39120092V9C6EFSKJQ88,Priscila & Rodrigo GbR,priscilarosa.com,de
39120092VMFNP45IS211,heimvorteil immobilienverwaltungs GmbH & Co. KG,heimvorteil-harz.de,de
39120092YEYAGP8A3O61,proneticon GmbH,proneticon.com,de
39120092YYZIJPRMWC63,Schloemer Beteiligungs-GmbH,schloemerlaw.com,de
39120092ZGSNPP7KH750,Engelke Bürotechnik GmbH,engelkecs.com,de
39120092ZUCXRLBNNV29,Medallion Service GmbH,medallionbank.com,de
39120093894ZNTZH3985,BaehrBots GmbH,baehrbots.com,de
3912009389G9IWZF9D67,AXSOS AG,axsos.de,de
39120093EFCKUA3WJ927,Späth Bräu Osser Bier GmbH,spaeth.eu,de
39120093EHEREQU9W448,BÄKO Franken Oberbayern-Nord eG,baeko-oberpfalz.de,de
39120093KAYDY9F08I90,Amtsrat Philipp Kühne'sche Familienstiftung,amtsrat.de,de
39120093NQDM49O4XR03,JobLeads GmbH,jobleads.com,de
39120093PAVGEYB62413,CARMA FUND I Capital GmbH & Co. KG,carmax.com,de
39120093QG98NY47V511,Einhorn Werke GmbH,einhorn.my,de
39120093QYDP9AKDJM45,MHB Lebensmittelautomaten Betrieb GmbH,mhbo.com,de
39120093RP2660275V19,TapiTal GmbH,tap-ag.it,de
39120093SR7EHTWX8S56,BEAG Bauelemente und Baugesellschaft ProjektEINS GmbH,bea.gov,de
39120093STE1RKMLZV91,AX-HOLDING GmbH,axholding.com,de
39120093SWZ470HILN70,Mieterverein Köln e.V. im Deutschen Mieterbund e.V.,mietervereinigung.at,de
39120093TCEFZNIQXB49,Heinz-Josef Krevet,tischlerei-heinen-windeck.de,de
39120093UZ5EZY35AO79,Valuecare24 GmbH,valuecarealliance.com,de
39120093V2Z0E8AF1L88,Kammerer Besitz GmbH,kammerer-bau.de,de
39120093XMDBR0FKNK31,Seiwert Keynote-Speaker GmbH Time-Management und Life-Leadership,seiwert.info,de
39120093YSMDWME3F641,MProSports GmbH,mprosports.com,de
39120093ZYHBBGRTA225,Digga Events GmbH & Co. KG,digga.com,de
391200940X9NK1M82A84,Floras Markt GmbH,florasis.com,de
3912009413IS41EK0U27,SYNK GROUP GmbH & Co. KG,synkedup.com,de
391200945XE717XVL047,Mitrenga Immobilienverwaltung GmbH,mitrenga.de,de
3912009472JHFBX4DA29,Octogon Capital GmbH,marianelagarcet.info,de
3912009482YXN65VVR27,Math2Market GmbH,geodict.com,de
39120094B7CQJU5N2T32,Vierhaus Betriebsgrundstücks GmbH & Co. KG,vierhaus-kanzlei.de,de
39120094BOH6S2XGKL88,Head GmbH,head-fi.org,de
39120094FB0M6WT79N89,TAKAYA URAKAWA STIFTUNG,takayakondo.com,de
39120094FFFFUOQKT051,MAREDO Restaurants Holding GmbH,maredo.com,de
39120094FGZ90GZNPN27,Michler Feinmechanik & Maschinenbau GmbH,michlers.com,de
39120094H230M4FIXQ51,F-H-S Verwaltung GmbH,fhsu.edu,de
39120094JHIAX9L1MA32,Innoproc GmbH,innoproc.net,de
39120094LJ7UHQBOJN91,Holzleitner und Lüke GbR,holzleitner.de,de
39120094N4OZBDCC3J76,IVVG Immobilien-Vermögensverwaltungsgesellschaft mbH,ivv.gov.pt,de
39120094O7X2OQB80F98,ISPA consult GmbH,isparta.edu.tr,de
39120094O81E26EHJA07,KAHLE Advisory GmbH,kahleautomation.com,de
39120094OFM111XLDL94,Pauls Boutique GmbH,paulsmith.co.jp,de
39120094SOVETW7UTI15,Avenit AG,avenit.de,de
39120094TAWVF803Y026,Schunk Grundstücksverwaltung und Beteiligungen GmbH,schunk.com,de
39120094UP3TWFT3LA41,Lübke & Driller Immobilien GmbH & Co. KG,luebke-driller.de,de
39120094UT85W3T2A566,Königsteiner Raben GmbH,koenigsteiner-creative.com,de
39120094VYACMLO50A41,vhi Vertriebsgesellschaft für Hochtemperaturwerkstoffe und Industriebedarf mbH,vhi.ie,de
39120094YPNJJVAKIG40,CCare GmbH,customercarebg.com,de
39120094Z106TEGLN312,kramesa GmbH,kramesa.com,de
3912009505P92M68N153,Steuerberater Hans-Peter Gans,steuerschroeder.de,de
391200950MWCULXJAF13,Cöster OHG,coester-partner.de,de
391200955QJMOMP3CO26,Cybernetic Reinforcement GmbH,cybernetic.com.tw,de
3912009582JDEBBIWF86,Zachert & Co GmbH,zachert-gmbh.de,de
3912009588AP5D43N911,"Stadtmarketing ""Würzburg macht Spaß"" e.V.",stadtmarketing-wittlich.de,de
3912009591MNN8DO2H94,Tasci Vermietung & Verpachtung GmbH,tasciences.com,de
39120095CJXFUYGHGB96,Klima-Schröder GmbH,klima-schroeder.de,de
39120095GBVXHQIX2W15,Wegbereiter gGmbH,wegbereiter.com,de
39120095J97C8TATRJ29,Springstep GmbH Agentur für Unternehmensentwicklung,springstepshoes.com,de
39120095KHFN4YTDRE92,Adlatus GmbH,adlatusag.ch,de
39120095LMG64ARXCK19,Beteiligungsgesellschaft BV Pflegezentrum Beckum mbH & Co. KG,beteiligungsgesellschaft.com,de
39120095MF23KIMWIQ27,AeroImpulse GmbH,aeroimpulse.de,de
39120095NBT1Q2XEZP79,Werthstein GmbH,werthstein.com,de
39120095NFM4IR951112,mobilia im neuen museum GmbH & Co. KG,mobilians.co.kr,de
39120095PWAWZVJER314,Marwitz Quartier GmbH & Co. KG,marwitzky-homestories.de,de
39120095SMMTPOIHFT07,TOGETHER WE GROW e.V.,togethercu.org,de
39120095UEQ32ZUC1M28,Stoneball GmbH,stoneballoon.com,de
39120095WM1PEVJCAC71,Copyprint GmbH Satz Druck Copy-Service,copyeprint.com.br,de
39120095Z21V41VVIN16,TVV International GmbH,tv-vlaanderen.be,de
39120095ZVCIJZC8N030,EDLIGO GmbH,edligo.net,de
3912009641F4MSRIU638,Gateflow GmbH,gateflow.net,de
391200966BC8X9FFWE03,NUAVA Gastroservice GmbH,nuavamedia.com,de
391200966Q7URR9A4X07,Finn Lützler GmbH,finn.no,de
391200966VRZQ6ESFA32,GBG Gerüstbaugesellschaft Alexander Bühler mbH,gbg.bg,de
391200968B8KS8DJCT87,Steffan Holding GmbH,steffans-schachseiten.de,de
39120096CS7DLCBKQS53,Netzwerk Spiel/Kultur Prenzlauer Berg e. V.,edv-ffb.de,de
39120096IIJNR5EK0I28,Apraxon GmbH,apraxon.com,de
39120096L74WNONPWQ05,HS-Gebäudereinigung GmbH,hs-gebaeudereinigung-kassel.de,de
39120096M0AJPKK4TS60,Simo-tec GmbH,simotechnology.com,de
39120096QFM846P7XX36,TCP Brokerage GmbH,tcpalm.com,de
39120096R837UW9NL179,Eisbär Tiefkühlprodukte GmbH,eisbaeren-eppelheim.de,de
39120096VXZL2KYVSI93,OFB CAPITAL UG (haftungsbeschränkt),ofbusiness.com,de
39120096WRZU2QNFAH05,Freedom Capital GmbH,freedommortgage.com,de
39120096XUKBY7S09D40,FreeWatch GmbH,thewatchtv.com,de
39120096ZSOOBPH30P78,momofant UG (haftungsbeschränkt),momofantasy.com,de
3912009708HXHBTZ8Y67,VTA Verfahrenstechnik und Automatisierung GmbH,vta.org,de
3912009722FL2GVN2B79,HELUMA Ventures GmbH,heluma.it,de
391200972A5KRSQ0F039,Dachdeckermeister Alexander Philipp GmbH,dachdecker-loebel.de,de
391200972ZKQLNS9RR95,Keck Immobilien GmbH,keckmedicine.org,de
3912009746QEQJRBSD18,GaPo Holding GmbH & Co. KG,gaports.com,de
391200974V5H2U2AHP87,Tectareal Asset Services GmbH,tectareal.de,de
391200976KYPISX85139,Conundrum Asset Management GmbH,conundrum.ai,de
391200977IRT82T72L42,Albert-Schweitzer-Familienwerk Mecklenburg-Vorpommern e.V.,albert-schweitzer-sachsen-anhalt.de,de
391200977L5EYLAWMR68,GTU German Translation Unit GmbH,gtu.ac.in,de
391200977VZXDY1U0X55,Welo Werkzeug- und Maschinenvertriebs - GmbH,welovedoodles.com,de
391200978Q85ZLE21835,viscompark media GmbH,viscompark.com,de
39120097AAZ2AMAFE578,Moeini Ventures GmbH,moeinishop.com,de
39120097BNEPH06C0F82,Parkkontor GmbH,parkkontor.com,de
39120097ER90C5VPB579,Groz-Beckert Kommanditgesellschaft,groz-beckert.com,de
39120097EWIPBNLU6H37,Reichmuth & Co. Integrale Vermögensverwaltung Aktiengesellschaft,reichmuthco.ch,de
39120097FODKIV1N6Q28,GROHE DARMSTADT GMBH,grohe.us,de
39120097GWDHDRKK5Y69,URBIS Foundation - Stiftung für Umwelt und internationale Solidarität,urbistv.com.mx,de
39120097H1WU1BDYYI67,Du!Business GmbH,dubusiness.com,de
39120097HL99X4JWPL35,Golfpark München Aschheim GmbH & Co. KG,gc-renneshof.de,de
39120097IR8Q2D9V4K25,1981 Innovista GmbH,1981.com,de
39120097MAGPUK95CA33,JOBKIT GmbH,thejobkit.co,de
39120097OFZU3LHUA903,IconicC digital GmbH,iconicjob.jp,de
39120097SLZ1LURCH265,CARYOT & EMRICH GBR,caryot.com,de
39120097VRABSRBZ2W06,WMR Beteiligungs- & Verwaltungs-UG (haftungsbeschränkt),wmrl.info,de
39120097Y5NI6A1TDA91,Trainvac GmbH,trainvac.com,de
39120097Z6S6BNCM7182,Nyxea GmbH,nyxea.com,de
3912009842SF5DLCOK71,Solutiance AG,solutiance.com,de
3912009851K3R8V77496,KYOCERA Fineceramics Europe GmbH,kyocera.com,de
391200985UIAHHTV2510,Symbioworld GmbH,symbioworld.com,de
39120098684LEUN3RO91,Abendfrieden Bestattungen GmbH,abendfrieden-gmbh.de,de
39120098A7LFIV185G90,Neckartal Immobilien & Vertriebs GmbH,neckartalradweg-bw.de,de
39120098BKWJ5GWB1652,Kraske Vermögensverwaltung GmbH & Co. KG,kraskerlaw.com,de
39120098CYRSPUHBKS70,Godeck Jörg,godecking.co.uk,de
39120098ET9TQ183IR59,Industrie-Elektrik Homuth GmbH,ie-medlingen.de,de
39120098K1HLHF5OSQ24,Herborg GmbH,herborganicoils.com,de
39120098KY2MNK6O0W04,TKUC GmbH,tku.co.jp,de
39120098M30XOIU0K164,JLSO Tec Trade GmbH,jlsolidstone.com,de
39120098P7CBVU5XV779,Plickert Glaserei-Betriebe GmbH,plickert.de,de
